station,year,season,summacpreywt,nmacpreysp,nbenthivorespp,nstomtot,meanmacpreywt,meanbenthivorelen.simple,meanbenthivorelen.weighted,depthm,lat,lon,bWT,bSA,bDO,SST
NM20080401035,2008,SPRING,12.166,6,6,21,0.579333333,34.12281459,10.25734954,15.5448,39.56683333,-74.1815,10.72,29.24,7.29,11.98
NM20080401036,2008,SPRING,47.2429,10,6,19,2.486468421,32.86200316,29.67150809,11.8872,39.2905,-74.431,12.08,28.08,8.65,13.44
NM20080401037,2008,SPRING,20.9412,7,6,22,0.951872727,32.94272025,40.98043601,14.0208,39.25416667,-74.46833333,12.03,28.12,8.68,13.43
NM20080401038,2008,SPRING,68.1882,7,9,26,2.622623077,37.49805077,41.72267677,10.3632,39.14966667,-74.66383333,11.96,28.03,7.97,12.39
NM20080401039,2008,SPRING,5.8313,4,8,23,0.253534783,39.35585318,53.57291196,10.3632,38.968,-74.79316667,12.36,28.23,8.22,12.88
NM20080401040,2008,SPRING,7.8554,3,5,15,0.523693333,43.98191331,13.29870347,13.716,38.98066667,-74.56,11.02,30.25,8.23,11.89
NM20080401041,2008,SPRING,66.8218,12,7,30,2.227393333,34.77610121,30.60852097,15.24,39.12766667,-74.56083333,11.4,29.21,8.58,12.38
NM20080401042,2008,SPRING,5.9797,6,4,13,0.459976923,42.63709899,10.57983433,15.24,38.929,-74.585,11.25,29.83,8.41,11.84
NM20080401043,2008,SPRING,55.596,10,8,26,2.138307692,33.62837181,11.08340887,14.3256,39.13116667,-74.64,11.07,29.07,8.37,12.12
NM20080401044,2008,SPRING,6.41,4,4,15,0.427333333,29.28647608,12.98964316,12.8016,38.90033333,-74.662,11.31,29.38,8.44,12.5
NM20080401045,2008,SPRING,9.3305,8,5,15,0.622033333,43.13856363,17.95257425,13.4112,38.99733333,-74.6765,11.5,28.95,8.57,12.23
NM20080401046,2008,SPRING,10.3666,10,4,14,0.740471429,42.3503415,11.84660049,11.2776,38.98333333,-74.7055,11.65,28.81,8.55,12.54
NM20080401047,2008,SPRING,19.7681,10,6,14,1.412007143,55.21673707,57.08442529,9.7536,38.90133333,-74.87633333,12.62,28.27,8.88,12.86
NM20080401048,2008,SPRING,42.246,9,8,25,1.68984,38.99912042,43.6766314,12.192,38.52816667,-75.0105,13.15,27.32,10.86,13.76
NM20080401049,2008,SPRING,22.94,9,8,22,1.042727273,43.86312964,35.69534093,12.4968,38.57433333,-75.0165,12.97,27.51,10.69,13
NM20080401050,2008,SPRING,61.848,9,7,25,2.47392,30.74589169,40.5535344,10.0584,38.7325,-75.02833333,12.21,28.92,10.9,13.39
NM20080401051,2008,SPRING,4.4268,7,4,14,0.3162,27.83451171,11.71179598,13.1064,38.8535,-74.73683333,11.11,29.45,8.45,12.39
NM20080401052,2008,SPRING,10.6528,5,4,15,0.710186667,40.59040731,28.81136043,13.716,38.755,-74.766,11.15,29.47,8.46,12.47
NM20080401053,2008,SPRING,12.862,11,4,14,0.918714286,40.49408367,31.46314511,12.192,38.8815,-74.76316667,11.61,28.78,8.52,12.46
NM20080401054,2008,SPRING,8.924,7,6,21,0.424952381,29.19367986,14.17297487,14.0208,38.82866667,-74.78083333,11.8,28.99,8.38,12.88
NM20080401055,2008,SPRING,12.104,6,4,14,0.864571429,46.46106517,15.06649301,15.24,38.69683333,-74.81866667,11.2,29.48,8.69,11.35
NM20080401056,2008,SPRING,24.6378,7,8,21,1.173228571,43.48970714,10.32203798,10.9728,38.8195,-74.967,12.11,28.75,8.78,12.01
NM20080401057,2008,SPRING,15.1535,12,7,18,0.841861111,43.33417489,46.70043903,13.4112,38.53016667,-74.9825,12.52,28.32,10.43,13.68
NM20080401058,2008,SPRING,25.9069,8,7,23,1.126386957,40.38882298,18.6121071,14.6304,38.8035,-75.013,12.43,28.56,11.11,12.47
NM20080401059,2008,SPRING,26.1529,7,7,23,1.137082609,40.20593308,41.856186,10.9728,38.2055,-75.103,11.54,29.05,7.95,12.98
NM20080401060,2008,SPRING,61.042,3,6,19,3.212736842,44.16935996,30.03988234,10.0584,38.22133333,-75.12683333,11.74,28.77,8.24,12.7
NM20080401061,2008,SPRING,17.116,4,5,20,0.8558,34.45009639,15.23427496,15.24,38.31983333,-74.86616667,11.08,29.93,10.93,11.3
NM20080401062,2008,SPRING,9.0946,3,5,17,0.534976471,38.41572733,39.37738635,16.764,38.31083333,-74.88383333,11.19,29.83,10.78,11.26
NM20080401063,2008,SPRING,20.9034,6,4,15,1.39356,40.77332796,13.00125052,15.5448,38.34733333,-74.89216667,11.1,30.95,10.77,11.25
NM20080401064,2008,SPRING,59.384,6,8,26,2.284,35.48329247,36.60646121,18.288,38.42866667,-74.95583333,12.07,29.16,11.12,13.18
NM20080401065,2008,SPRING,23.7276,6,6,18,1.3182,36.44603882,40.29321003,16.1544,38.3025,-74.9895,10.87,30.09,10.38,11.89
NM20080401066,2008,SPRING,52.2179,11,8,28,1.864925,36.21472762,48.87135578,15.8496,38.13333333,-75.0585,11.35,29.67,8.39,13.02
NM20080401067,2008,SPRING,27.5735,11,8,23,1.198847826,33.83751048,38.90067732,18.288,38.35166667,-74.97416667,10.93,29.91,10.46,11.75
NM20080401068,2008,SPRING,1.339,3,5,19,0.070473684,22.91912492,19.07944676,18.288,38.30016667,-74.84616667,10.84,30.05,10.88,11.67
NM20080401069,2008,SPRING,22.9993,5,5,15,1.533286667,45.28010942,43.98141809,8.8392,37.98316667,-75.11966667,11.7,29.04,8.56,12.79
NM20080401070,2008,SPRING,20.5995,3,7,21,0.980928571,43.82432442,50.5512364,10.3632,37.94833333,-75.2585,11.53,29.52,8.81,13.33
NM20080401071,2008,SPRING,34.5017,10,6,22,1.568259091,40.85292664,57.55026262,11.8872,37.8555,-75.30166667,12.55,28.21,8.77,13.63
NM20080401072,2008,SPRING,1.489,3,8,24,0.062041667,25.63301066,19.35689673,7.62,37.831,-75.41916667,13.33,27.89,7.59,14.06
NM20080401073,2008,SPRING,9.1118,6,8,25,0.364472,33.68455235,23.80638328,11.5824,37.77916667,-75.45833333,12.7,28.45,8.41,13.59
NM20080401074,2008,SPRING,84.4017,6,5,17,4.964805882,50.12546599,55.72286265,17.3736,37.9045,-75.16166667,11.18,30.14,8.95,12.27
NM20080401075,2008,SPRING,66.473,6,6,17,3.910176471,46.20505852,51.09888096,18.5928,37.88966667,-75.19366667,11.5,29.98,8.96,12.5
NM20080401076,2008,SPRING,30.7114,6,7,20,1.53557,43.04879466,62.49455145,14.0208,37.819,-75.26383333,11.37,29.85,9,12.34
NM20080401077,2008,SPRING,27.1753,2,8,21,1.294061905,41.56394318,41.71231939,12.4968,37.906,-75.26066667,11.68,29.23,8.76,13.35
NM20080401078,2008,SPRING,28.8529,6,7,23,1.254473913,40.12128913,55.9132051,17.0688,37.7055,-75.33183333,11.57,29,9.29,12.86
NM20080401079,2008,SPRING,22.334,8,5,15,1.488933333,43.16348699,69.10622325,15.8496,37.64483333,-75.36383333,11.93,29.13,9.11,12.38
NM20080401080,2008,SPRING,1.821,2,6,16,0.1138125,30.20181992,43.62539502,14.0208,37.73083333,-75.4475,12.35,28.23,8.65,13.15
NM20080401081,2008,SPRING,3.8792,5,6,21,0.18472381,30.84503771,35.49734787,13.716,37.68183333,-75.49683333,12.53,28.77,9.06,13.01
NM20080401082,2008,SPRING,29.5369,6,6,23,1.284213043,38.57160453,48.89721767,11.2776,37.6275,-75.5435,12.53,28.29,8.89,13.56
NM20080401083,2008,SPRING,64.5685,3,6,18,3.587138889,39.48166428,25.88909953,10.9728,37.5335,-75.477,12.13,28.91,8.84,12.21
NM20080401084,2008,SPRING,92.7564,5,5,18,5.153133333,41.51218971,57.76975353,10.0584,37.53016667,-75.5685,14.38,28.22,8.44,14.75
NM20080401085,2008,SPRING,26.704,4,4,12,2.225333333,30.13128151,41.1505877,10.668,37.37833333,-75.61833333,12.86,28.99,8.55,14.34
NM20080401086,2008,SPRING,42.2056,6,6,18,2.344755556,35.29714167,53.9175478,7.62,37.42633333,-75.63183333,13.15,28.46,9.11,13.25
NM20080401087,2008,SPRING,45.5813,7,5,17,2.681252941,37.09162127,38.94013185,8.8392,37.3285,-75.66416667,12.62,28.99,8.59,14.45
NM20080401088,2008,SPRING,41.002,4,6,16,2.562625,46.66134039,38.34507873,11.8872,37.52583333,-75.47416667,12.6,28.91,8.67,12.59
NM20080401089,2008,SPRING,33.4831,4,5,17,1.969594118,37.89216031,18.09765333,17.0688,37.37833333,-75.51883333,11.8,29.35,8.84,13.64
NM20080401090,2008,SPRING,70.4665,11,7,26,2.71025,33.7836739,42.05995294,14.3256,37.49916667,-75.50716667,12.79,28.56,8.72,12.94
NM20080401091,2008,SPRING,62.4072,4,8,21,2.971771429,37.85677457,48.02711573,12.192,37.326,-75.64033333,12.23,28.99,8.65,14.57
NM20080401092,2008,SPRING,72.7046,6,5,8,9.088075,57.58484581,61.3494509,13.4112,37.17666667,-75.68933333,12.3,28.97,9.01,14.78
NM20080401093,2008,SPRING,75.4333,5,5,15,5.028886667,37.38568631,58.99663907,9.4488,37.0575,-75.796,13.22,28.78,8.95,15.54
NM20080401094,2008,SPRING,156.4819,5,5,17,9.204817647,48.06458143,57.76154573,7.3152,37.10083333,-75.831,14.2,28.48,8.78,16.84
NM20080401095,2008,SPRING,42.4166,4,4,12,3.534716667,45.21425342,61.42180406,10.668,36.9255,-75.85183333,13.11,29.19,8.85,15.14
NM20080401096,2008,SPRING,43.5883,4,5,12,3.632358333,40.86921284,62.85716892,7.62,36.977,-75.8895,13.54,28.93,8.95,17
NM20080401097,2008,SPRING,5.9547,2,2,4,1.488675,52.9201615,61.61730014,7.0104,37.02766667,-75.87933333,13.76,28.96,8.94,14.75
NM20080401098,2008,SPRING,83.8336,5,4,12,6.986133333,51.84061449,63.90843832,8.2296,36.99616667,-75.9055,13.86,28.73,8.88,16.32
NM20080401099,2008,SPRING,31.716,7,4,12,2.643,40.55727339,64.80419524,9.7536,36.97816667,-75.9575,14.14,28.69,8.83,16
NM20080401100,2008,SPRING,97.0772,5,5,18,5.393177778,42.87904325,59.92979978,16.1544,36.946,-75.67366667,12.08,28.45,8.75,14.65
NM20080401101,2008,SPRING,79.2588,9,6,19,4.171515789,43.00529553,27.22527479,14.9352,37.0225,-75.70833333,12.3,29.48,8.98,15
NM20080401102,2008,SPRING,62.4453,6,5,15,4.16302,47.70146482,53.26900698,12.8016,37.05283333,-75.7295,12.43,29.21,8.67,14.5
NM20080401103,2008,SPRING,0.9918,5,6,16,0.0619875,40.15930769,46.38666916,16.4592,36.70216667,-75.7625,13.04,29.2,9.17,16.35
NM20080401104,2008,SPRING,16.1295,5,5,14,1.152107143,37.71997861,19.88601567,14.0208,36.94433333,-75.7525,12.67,29.24,8.91,15.21
NM20080401105,2008,SPRING,66.4188,7,5,15,4.42792,48.28680163,59.77392655,13.716,36.8955,-75.79216667,12.57,29.27,9,15.6
NM20080401106,2008,SPRING,10.806,6,5,14,0.771857143,40.36586483,47.05163128,14.0208,36.75116667,-75.80183333,12.5,29.26,9.92,17.21
NM20080401107,2008,SPRING,6.6755,6,5,20,0.333775,32.09171675,20.99463111,12.192,36.64316667,-75.83616667,13.07,27.33,10.1,14.5
NM20080401108,2008,SPRING,26.8776,9,5,17,1.581035294,37.98028392,47.55611964,11.2776,36.79416667,-75.88333333,13.5,26.46,9.65,15.22
NM20080401109,2008,SPRING,98.46,6,5,16,6.15375,39.33061226,29.95610497,11.2776,36.83566667,-75.88916667,13.47,26.25,9.76,14.49
NM20080401110,2008,SPRING,32.117,6,4,12,2.676416667,37.35861834,68.45369319,11.8872,36.92566667,-75.90683333,13.35,29.01,8.94,16.64
NM20080401111,2008,SPRING,2.037,1,3,11,0.185181818,40.73785722,36.94973677,10.9728,35.914,-75.58366667,14.74,25.92,8.59,15.06
NM20080401112,2008,SPRING,2.19,3,4,12,0.1825,41.69380072,20.56659503,8.8392,36.1515,-75.7235,13.49,25.71,8.53,14.23
NM20080401113,2008,SPRING,0,0,3,13,0,46.8711129,20.61121604,17.3736,35.94583333,-75.5625,12.32,29.45,8.33,14.74
NM20080401114,2008,SPRING,0.2304,1,3,12,0.0192,43.90546868,19.86977845,15.24,36.17483333,-75.708,13.15,28.01,8.42,14.2
NM20080401115,2008,SPRING,3.4173,8,6,16,0.21358125,39.21058237,22.02916054,17.3736,36.22233333,-75.707,13.3,28.2,8.95,13.83
NM20080401116,2008,SPRING,0.4786,3,4,14,0.034185714,43.30576723,43.59259815,15.8496,36.44433333,-75.77866667,12.98,28.3,10.44,14.02
NM20080401117,2008,SPRING,4.814,3,3,12,0.401166667,41.39460957,21.57416371,11.5824,36.544,-75.81233333,12.95,27.37,10.03,14.55
NM20080401118,2008,SPRING,0,0,3,10,0,45.53456553,18.84456263,11.5824,35.40916667,-75.454,12.62,29.41,8.82,14.78
NM20080401119,2008,SPRING,6.952,3,3,11,0.632,46.48216879,31.13046071,9.4488,35.52266667,-75.45083333,13.17,29.3,9.12,14.23
NM20080401120,2008,SPRING,2.443,2,3,10,0.2443,41.7934139,17.7275178,10.0584,35.547,-75.43016667,13.12,29.38,10.2,13.59
NM20080401121,2008,SPRING,0.0344,2,4,12,0.002866667,40.4866531,29.72906727,14.6304,35.30033333,-75.46083333,13.13,29.11,10.32,13.98
NM20080401122,2008,SPRING,1.147,3,5,17,0.067470588,37.84085724,20.70911151,21.336,35.7515,-75.477,12.55,29.61,8.02,16.4
NM20080401123,2008,SPRING,0.915,1,4,12,0.07625,44.14847599,47.73600385,14.9352,35.82083333,-75.5135,14.42,26.38,8.53,15.29
NM20080401124,2008,SPRING,27.4618,10,5,41,0.6698,22.52519717,15.44415101,29.5656,41.17866667,-71.77233333,8.83,29.33,5.59,9.57
NM20080401125,2008,SPRING,16.4803,9,5,25,0.659212,21.87549592,34.2986182,22.2504,41.07183333,-71.96966667,10.12,27.58,7.65,11.94
NM20080401126,2008,SPRING,36.7244,8,6,37,0.992551351,25.72824119,19.08055401,32.9184,41.29283333,-71.70183333,9.16,29.72,8.84,9.69
NM20080401127,2008,SPRING,20.1497,9,6,27,0.746285185,26.49728622,15.38135771,29.2608,41.22466667,-71.62566667,9.25,30.02,5.32,9.97
NM20080401128,2008,SPRING,37.9631,9,6,34,1.116561765,26.22629206,16.12157828,32.9184,41.29116667,-71.68833333,8.88,29.75,5.55,10.82
NM20080401129,2008,SPRING,15.2897,10,3,29,0.527231034,22.41227828,30.03661169,32.9184,41.21716667,-71.7485,8.87,29.58,5.5,10.24
NM20080401130,2008,SPRING,35.0238,13,5,31,1.1298,25.43312555,32.41632313,22.86,41.09216667,-71.958,9.97,27.71,7.31,11.16
NM20080401131,2008,SPRING,17.2616,7,5,25,0.690464,27.67255528,27.59660557,29.8704,41.197,-71.8675,9.41,28.62,7.86,10.73
NM20080401132,2008,SPRING,21.2324,8,5,26,0.816630769,26.71724082,22.56726422,46.9392,41.23183333,-71.873,9.55,29.61,7.85,10.35
NM20080401133,2008,SPRING,18.7573,10,6,34,0.551685294,24.98103365,17.66147395,43.2816,41.236,-71.8285,9.48,29.56,8.03,10.06
NM20080401134,2008,SPRING,20.8129,11,7,38,0.547707895,29.24681929,22.18148142,20.4216,41.38416667,-71.06883333,9.67,30.63,4.16,9.81
NM20080401135,2008,SPRING,7.2923,5,7,30,0.243076667,26.92968844,18.35719407,18.5928,41.41816667,-71.15233333,10.07,30.31,4.32,10.99
NM20080401136,2008,SPRING,32.7963,10,5,35,0.937037143,27.17168674,17.29011472,24.384,41.3675,-71.25766667,8.66,30.51,5.2,10.79
NM20080401137,2008,SPRING,40.7601,7,6,36,1.132225,27.31860744,30.18929119,26.8224,41.41466667,-71.36216667,10.08,30.31,8.43,10.46
NM20080401138,2008,SPRING,36.7036,7,5,19,1.931768421,33.96266505,32.87874846,21.9456,41.31783333,-71.5075,10.05,30.05,9.26,10.85
NM20080401139,2008,SPRING,10.4548,9,5,17,0.614988235,30.02793953,41.75527384,20.4216,41.12,-71.5305,8.91,30.34,5.37,9.84
NM20080401140,2008,SPRING,12.0798,7,6,36,0.33555,25.15522478,17.42760713,31.0896,41.301,-70.89116667,8.62,30.68,8.88,9.31
NM20080401141,2008,SPRING,17.2447,9,6,36,0.479019444,27.966695,23.60828574,33.528,41.28933333,-70.94866667,8.15,30.69,8.42,8.8
NM20080401142,2008,SPRING,34.9109,9,7,39,0.895151282,29.63761529,23.9666604,27.7368,41.325,-71.04766667,8.26,30.57,4.67,9.8
NM20080401143,2008,SPRING,15.1463,13,7,33,0.458978788,32.55895114,14.22197866,30.7848,41.32933333,-71.22,8.39,30.97,4.68,9.99
NM20080401144,2008,SPRING,22.1361,10,7,47,0.470980851,27.74885711,23.09000276,24.384,41.2965,-70.91133333,8.42,30.71,8.71,9.25
NM20080401145,2008,SPRING,8.2815,9,6,36,0.230041667,26.07487144,17.86203284,31.3944,41.31216667,-71.03166667,7.88,30.79,8.53,9.6
NM20080401146,2008,SPRING,1.471,7,6,20,0.07355,23.3891603,18.96726169,57.3024,41.14616667,-71.291,8.35,30.74,9.42,10.2
NM20080401147,2008,SPRING,18.6114,10,7,27,0.689311111,30.44458264,15.75026896,33.2232,41.2985,-71.40166667,8,30.48,8.32,10
NM20080401148,2008,SPRING,21.211,8,6,26,0.815807692,33.74704953,15.62425132,33.528,41.2275,-71.48183333,8.05,30.13,9.16,11.09
NM20080401149,2008,SPRING,10.5618,7,7,31,0.340703226,28.39131872,16.11626814,29.8704,41.37633333,-71.41716667,10.12,30.35,8.98,10.99
NM20080401150,2008,SPRING,28.3809,12,7,33,0.860027273,28.11733733,29.96190229,34.1376,41.2415,-71.44733333,7.41,30.27,8.38,11.21
NM20080901001,2008,FALL,0.6763,5,8,26,0.026011538,35.65174901,26.80586273,18.5928,41.048,-71.862,18.04,30.39,7.11,17.6
NM20080901002,2008,FALL,1.463,6,6,22,0.0665,34.07488009,9.623198632,18.5928,40.988,-71.95166667,18.05,30.54,7.07,17.38
NM20080901003,2008,FALL,1.889,7,8,28,0.067464286,30.25482319,28.54357724,11.5824,40.95683333,-72.12633333,17.77,30.7,7,16.52
NM20080901004,2008,FALL,0.476,3,4,17,0.028,33.34982694,19.55666097,13.1064,40.94416667,-72.14566667,17.16,30.62,6.98,17.25
NM20080901005,2008,FALL,6.347,4,5,24,0.264458333,29.06517408,28.75780814,10.0584,40.87616667,-72.34216667,18.13,30.53,6.85,17.42
NM20080901006,2008,FALL,4.7153,7,6,24,0.196470833,26.84022742,20.95035053,12.4968,40.919,-72.22833333,17.27,30.8,7.25,16.78
NM20080901007,2008,FALL,2.291,4,7,19,0.120578947,31.73423035,39.31692798,17.6784,40.91616667,-72.178,17.06,30.87,6.93,16.94
NM20080901008,2008,FALL,0.144,2,6,23,0.00626087,27.35176557,11.51778118,10.0584,40.75833333,-72.7275,18.24,31.11,6.72,16.95
NM20080901009,2008,FALL,1.3045,5,7,22,0.059295455,32.56425236,22.8306351,7.0104,40.74416667,-72.80266667,18.45,30.6,7.02,17.53
NM20080901010,2008,FALL,1.186,5,4,13,0.091230769,34.88540662,31.93576435,13.4112,40.63466667,-73.105,18.41,30.3,6.55,17.25
NM20080901011,2008,FALL,0.839,11,5,16,0.0524375,28.81004688,8.624760636,18.8976,40.81816667,-72.45216667,18.21,30.58,6.58,17.54
NM20080901012,2008,FALL,1.335,7,8,17,0.078529412,34.38331563,10.39515654,14.6304,40.72283333,-72.82383333,17.73,30.94,5.44,17.22
NM20080901013,2008,FALL,0.0866,3,6,21,0.00412381,24.8694999,25.70315581,7.9248,40.587,-73.48033333,18.15,27.81,6.81,17.95
NM20080901014,2008,FALL,2.1466,9,5,23,0.093330435,21.33954757,27.32921123,11.8872,40.60966667,-73.26633333,18.42,30.22,7.02,16.95
NM20080901015,2008,FALL,0.867,3,5,21,0.041285714,24.23763403,29.33408856,11.5824,40.56733333,-73.4925,18.28,29.93,6.93,18.25
NM20080901016,2008,FALL,38.2155,7,6,16,2.38846875,38.10857357,12.8539199,18.288,40.51733333,-73.60433333,14.8,30.43,6.75,18.05
NM20080901017,2008,FALL,92.813,5,6,16,5.8008125,40.75485834,35.36336311,15.24,40.514,-73.633,14.68,30.17,5.9,18.02
NM20080901018,2008,FALL,119.8971,8,7,22,5.449868182,31.01082292,22.35362197,7.62,40.5415,-73.88066667,16.93,30.14,6.84,17.65
NM20080901019,2008,FALL,3.4,4,7,17,0.2,44.47927733,45.56383688,10.3632,40.39566667,-73.9545,,,,17.13
NM20080901020,2008,FALL,5.2622,5,5,11,0.478381818,29.73102636,41.89890536,17.3736,40.5075,-73.81183333,15.15,30.06,7.31,18.14
NM20080901021,2008,FALL,14.669,3,6,17,0.862882353,46.71732492,44.92075051,18.5928,40.19766667,-73.92966667,18.73,30.03,6.52,17.99
NM20080901022,2008,FALL,7.331,7,3,5,1.4662,44.9103728,42.98705333,18.8976,40.49966667,-73.7085,14.05,30.01,7.46,17.79
NM20080901023,2008,FALL,3.1554,9,8,24,0.131475,23.44194346,24.76200429,10.3632,39.994,-74.052,18.87,29.33,7.05,17.97
NM20080901024,2008,FALL,14.884,6,4,11,1.353090909,34.62549042,23.15191105,14.6304,39.67866667,-74.10466667,18.87,29.38,6.64,18.64
NM20080901025,2008,FALL,4.686,6,3,15,0.3124,24.66665027,37.04751922,13.4112,40.12133333,-74.00116667,18.82,29.88,6.62,18.52
NM20080901026,2008,FALL,2.035,4,3,6,0.339166667,54.05004733,52.22684402,13.1064,39.69766667,-74.05783333,18.92,29.51,6.87,18.43
NM20080901027,2008,FALL,8.5282,6,6,24,0.355341667,34.56742419,25.05995749,18.5928,40.04516667,-74.0145,18.42,29.89,5.31,18.43
NM20080901028,2008,FALL,13.1496,7,6,16,0.82185,35.71140186,20.68526163,11.5824,39.28033333,-74.50283333,18.64,29.3,7.3,18.56
NM20080901029,2008,FALL,26.5257,12,7,28,0.947346429,28.81886184,20.58540632,12.4968,39.59583333,-74.18083333,18.67,29.3,6.7,17.85
NM20080901030,2008,FALL,10.2424,11,5,14,0.7316,39.29388135,19.42772567,10.0584,39.52066667,-74.2305,18.47,29.3,7.17,17.78
NM20080901031,2008,FALL,21.3571,9,7,24,0.889879167,31.46097669,23.9974395,7.62,39.30816667,-74.486,18.06,29.28,7.05,17.97
NM20080901032,2008,FALL,5.5007,9,3,6,0.916783333,37.0137797,39.28992537,16.1544,39.50183333,-74.19583333,18.67,29.47,6.99,17.9
NM20080901033,2008,FALL,2.469,3,3,6,0.4115,31.60752133,33.12217233,16.1544,39.34333333,-74.26683333,18.64,29.67,6.9,17.37
NM20080901034,2008,FALL,13.722,10,6,15,0.9148,38.73842608,35.84334054,10.0584,39.39583333,-74.27833333,18.66,29.41,6.94,17.68
NM20080901035,2008,FALL,8.124,11,6,20,0.4062,30.96853704,26.42741306,15.8496,39.22833333,-74.37316667,18.84,29.67,6.64,18.44
NM20080901036,2008,FALL,3.7085,7,3,9,0.412055556,24.234038,25.17982125,10.668,39.31866667,-74.35333333,18.69,29.51,6.96,17.37
NM20080901037,2008,FALL,13.087,9,4,16,0.8179375,27.78157845,34.96463794,14.0208,39.24583333,-74.463,18.77,29.7,6.89,18.43
NM20080901038,2008,FALL,25.112,9,2,6,4.185333333,49.85839667,47.84010447,6.096,38.96866667,-74.641,19.06,29.58,6.89,18.73
NM20080901039,2008,FALL,2.9134,8,6,20,0.14567,32.92831506,20.24505017,10.9728,39.0975,-74.686,18.44,29.27,6.23,18.58
NM20080901040,2008,FALL,12.8381,11,5,13,0.987546154,29.08297117,18.97206103,17.6784,39.16966667,-74.51466667,19.06,29.58,6.39,19.02
NM20080901041,2008,FALL,19.1253,10,4,14,1.366092857,34.36213611,36.10247013,16.1544,39.1215,-74.5755,19.04,29.57,6.03,18.83
NM20080901042,2008,FALL,5.4489,9,3,9,0.605433333,25.00849667,29.57772561,12.8016,38.94516667,-74.61983333,19.05,29.59,6.7,18.43
NM20080901043,2008,FALL,5.895,5,5,8,0.736875,31.018983,33.63706871,10.0584,39.024,-74.64866667,19.1,29.54,6.89,18.71
NM20080901044,2008,FALL,3.6537,4,5,13,0.281053846,23.20749338,23.20749338,14.3256,38.8975,-74.68333333,18.99,29.62,6.44,18.95
NM20080901045,2008,FALL,20.5464,7,5,16,1.28415,29.71822175,22.46101768,12.8016,38.9035,-74.74733333,18.88,29.64,6.01,19.02
NM20080901046,2008,FALL,1.774,6,3,7,0.253428571,51.45656761,48.86815446,11.5824,38.98083333,-74.74433333,19.05,29.56,7.54,19.37
NM20080901047,2008,FALL,15.7387,13,6,18,0.874372222,34.34601136,35.46694058,8.2296,38.88066667,-74.904,18.54,29.47,5.48,18.81
NM20080901048,2008,FALL,20.8774,10,6,19,1.098810526,34.16121224,39.0721657,10.668,38.906,-74.845,19.24,29.18,7.56,19.14
NM20080901049,2008,FALL,5.6316,9,7,24,0.23465,30.95335289,28.19566063,11.5824,38.52666667,-75.00716667,19.4,29.31,5.18,19.38
NM20080901050,2008,FALL,3.49,6,5,11,0.317272727,41.79119964,43.98821051,9.144,38.84966667,-75.02616667,19.17,29.58,6.6,19.11
NM20080901051,2008,FALL,3.193,7,2,6,0.532166667,49.387146,52.4126174,13.4112,38.73116667,-74.74133333,19.08,29.82,4.28,19.48
NM20080901052,2008,FALL,8.625,8,5,9,0.958333333,38.8568179,39.70980859,14.6304,38.8445,-74.755,18.96,29.81,5.6,18.79
NM20080901053,2008,FALL,2.865,3,3,5,0.573,60.99495622,58.64174239,11.8872,38.88016667,-74.76266667,19.06,29.49,6.37,19.17
NM20080901054,2008,FALL,3.137,6,3,9,0.348555556,41.80903835,44.86100394,13.1064,38.83083333,-74.86033333,18.85,29.58,5.62,19.11
NM20080901055,2008,FALL,5.538,7,5,19,0.291473684,34.50797162,18.82616858,16.1544,38.72216667,-74.95783333,19.55,29.46,4.41,20
NM20080901056,2008,FALL,1.124,3,4,11,0.102181818,26.04863291,27.51918223,12.192,38.50283333,-74.99216667,19.39,29.41,7.26,19.27
NM20080901057,2008,FALL,22.7487,11,5,15,1.51658,40.89867416,23.15357811,16.4592,38.65333333,-74.98466667,19.79,29.29,4.51,20.41
NM20080901058,2008,FALL,3.4515,7,7,21,0.164357143,33.67107994,21.05626461,13.716,38.70416667,-74.97633333,19.57,29.42,4.79,20.59
NM20080901059,2008,FALL,5.1432,7,5,20,0.25716,28.29940316,14.55306888,25.6032,38.62316667,-74.8285,18.88,30.18,4.28,19.33
NM20080901060,2008,FALL,6.3224,10,6,19,0.332757895,32.12683952,23.18608213,26.2128,38.63033333,-74.83083333,19.33,29.69,4.5,19.47
